,Property name,Order ID,Sale number,Order time,Source,Dispatch type,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Net sales,Tax on net sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
369,20 - Chocoberry - Cafe Cardiff,ubereats.0B67B.urbanpiper.1133243527,0B67B,2026-04-20 14:38:17,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,33.00,6.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.60,0.00,39.60,0.00
370,20 - Chocoberry - Cafe Cardiff,e87fb00a-0887-4a35-a508-7cebc3d45ec9,761,2026-04-20 14:30:07,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
371,20 - Chocoberry - Cafe Cardiff,3c776f81-f643-4dd3-b4d7-843b511e2475,760,2026-04-20 14:17:04,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.67,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
372,20 - Chocoberry - Cafe Cardiff,bbfc0bfe-4064-41cd-8556-3b788d7b5cfb,759,2026-04-20 14:04:36,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,3.83,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,4.50,0.00
373,20 - Chocoberry - Cafe Cardiff,fa5f3202-0f59-43cb-bdc2-09740f98952f,758,2026-04-20 13:24:57,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
374,20 - Chocoberry - Cafe Cardiff,c7b95957-6e0f-4fe5-88fd-3e7eae77894e,757,2026-04-20 13:15:12,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
375,20 - Chocoberry - Cafe Cardiff,f951663d-4a98-49b5-b4c2-136f75fdf6fa,756,2026-04-20 13:09:49,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
376,20 - Chocoberry - Cafe Cardiff,ubereats.91DD4.urbanpiper.1133155265,91DD4,2026-04-20 13:09:24,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,23.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.40,0.00,23.40,0.00
377,20 - Chocoberry - Cafe Cardiff,ubereats.F85D6.urbanpiper.1133138523,F85D6,2026-04-20 12:45:19,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.20,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,0.00
378,20 - Chocoberry - Cafe Cardiff,d16a86b5-3320-48fd-812c-6b7652f10402,755,2026-04-20 12:26:57,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
379,20 - Chocoberry - Cafe Cardiff,ubereats.FDEFF.urbanpiper.1133102598,FDEFF,2026-04-20 11:48:40,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,38.50,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.20,0.00,40.20,0.00
380,20 - Chocoberry - Cafe Cardiff,f3881fbd-9257-45ec-a00e-1c7c63017c0e,294,2026-04-20 00:19:14,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,1.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,1.50,0.00
381,20 - Chocoberry - Cafe Cardiff,dc7cc3f5-7ed1-4e06-8c9e-f9d448af5d8c,293,2026-04-20 00:05:38,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,10.49,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
382,20 - Chocoberry - Cafe Cardiff,3006f1da-83e4-4628-abd9-2556a3198b12,292,2026-04-20 00:04:35,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.58,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
383,20 - Chocoberry - Cafe Cardiff,93b7af4c-62ad-41a2-a43e-e0dbcf08117d,291,2026-04-20 00:01:51,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
384,20 - Chocoberry - Cafe Cardiff,deliveroo.5622.urbanpiper.1132808690,5622,2026-04-19 23:59:56,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.00,11.40,0.00
385,20 - Chocoberry - Cafe Cardiff,ubereats.C07C7.urbanpiper.1132808603,C07C7,2026-04-19 23:59:05,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,0.00,22.80,0.00
386,20 - Chocoberry - Cafe Cardiff,7a8220a5-f0fd-4897-81df-e5aadc847931,290,2026-04-19 23:53:28,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00
387,20 - Chocoberry - Cafe Cardiff,flipdish.183294880,183294880,2026-04-19 23:53:00,Flipdish,Collection,Chocoberry Cardiff,Web,Paid online,No,,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,-6.00
388,20 - Chocoberry - Cafe Cardiff,250d625c-de0c-42a4-912b-dfcea669d334,289,2026-04-19 23:47:46,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
389,20 - Chocoberry - Cafe Cardiff,deliveroo.2783.urbanpiper.1132807310,2783,2026-04-19 23:47:08,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,18.20,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.80,0.00,19.80,0.00
390,20 - Chocoberry - Cafe Cardiff,413eaae2-f229-4bcb-9e8b-7d56baa6f4b3,288,2026-04-19 23:43:04,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,16.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.15,0.00,16.15,-2.85
391,20 - Chocoberry - Cafe Cardiff,6a12614c-8761-441c-899f-f28910bb28c7,287,2026-04-19 23:29:11,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,18.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
392,20 - Chocoberry - Cafe Cardiff,b1dfd4fe-d837-48f6-a58c-16b512533596,286,2026-04-19 23:27:21,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
393,20 - Chocoberry - Cafe Cardiff,b0e4e60c-e8b4-4fc8-8d49-c3cd12be6a1a,285,2026-04-19 23:25:57,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,25.20,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.75,0.00,26.75,0.00
394,20 - Chocoberry - Cafe Cardiff,ubereats.F3254.urbanpiper.1132804258,F3254,2026-04-19 23:21:11,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.40,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,19.20,0.00
395,20 - Chocoberry - Cafe Cardiff,ubereats.E08F0.urbanpiper.1132803953,E08F0,2026-04-19 23:18:39,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.50,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,0.00,10.20,0.00
396,20 - Chocoberry - Cafe Cardiff,ubereats.60873.urbanpiper.1132803775,60873,2026-04-19 23:17:21,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,21.60,0.00
397,20 - Chocoberry - Cafe Cardiff,c8d01047-57fc-4252-8cb0-f7d0ba20c2f7,284,2026-04-19 23:11:47,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
398,20 - Chocoberry - Cafe Cardiff,31c4d2c0-a389-49e4-a89b-b06404c3f357,283,2026-04-19 23:10:46,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
399,20 - Chocoberry - Cafe Cardiff,10876c5b-e60f-4b07-918f-3783c9ad3a4a,282,2026-04-19 23:07:25,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
400,20 - Chocoberry - Cafe Cardiff,c0f92c39-d543-4a95-8de7-965e4e117e8f,281,2026-04-19 23:07:02,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,Full,0.42,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00
401,20 - Chocoberry - Cafe Cardiff,09c2efb0-10a5-4938-b9c6-5f01c0837a57,280,2026-04-19 23:05:47,In store,Dine In,Chocoberry Cardiff,POS,Mix,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
402,20 - Chocoberry - Cafe Cardiff,4bce98a7-a890-40a2-87a3-f81bd5ee98e5,279,2026-04-19 23:00:48,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
403,20 - Chocoberry - Cafe Cardiff,f3603184-3445-49cb-addb-e30bbabf8516,278,2026-04-19 23:00:02,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.17,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
404,20 - Chocoberry - Cafe Cardiff,a89e47ff-72e5-4519-a49d-59371c23547a,277,2026-04-19 22:58:12,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.20,0.00,5.20,-1.30
405,20 - Chocoberry - Cafe Cardiff,5280b0d5-b896-4574-8bda-0aea7d5f5ad6,274,2026-04-19 22:54:18,In store,Collection,Chocoberry Cardiff,POS,Cash,No,,13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,13.50,0.00
406,20 - Chocoberry - Cafe Cardiff,cfdafa8f-1e01-47fe-9a8d-20f13ef354d4,276,2026-04-19 22:51:44,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
407,20 - Chocoberry - Cafe Cardiff,3b39c786-9e7a-4504-9e74-2a94c48fc925,275,2026-04-19 22:45:24,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,16.50,0.00
408,20 - Chocoberry - Cafe Cardiff,ubereats.C624A.urbanpiper.1132797122,C624A,2026-04-19 22:31:18,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,19.20,0.00
409,20 - Chocoberry - Cafe Cardiff,3dd4573c-75d5-44a2-890d-44b2b5199374,273,2026-04-19 22:28:39,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,21.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.75,0.00,21.75,0.00
410,20 - Chocoberry - Cafe Cardiff,a81ad981-f8ed-4968-a0a5-fa99b7c664b0,272,2026-04-19 22:26:11,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
411,20 - Chocoberry - Cafe Cardiff,c18b9225-a8a8-47b4-b612-58a5704c63cc,271,2026-04-19 22:13:34,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
412,20 - Chocoberry - Cafe Cardiff,6d26e028-d91e-49a8-be4f-499ce947b76e,270,2026-04-19 22:11:36,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,23.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.50,0.00,23.50,0.00
413,20 - Chocoberry - Cafe Cardiff,a5feb216-7355-45b3-996b-bb52a855ac0b,269,2026-04-19 22:09:24,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,28.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.50,0.00,28.50,0.00
414,20 - Chocoberry - Cafe Cardiff,65574ea0-2ce0-45e4-b4bf-cd1b3476f9e9,268,2026-04-19 22:07:06,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,20.41,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,0.00,20.50,0.00
415,20 - Chocoberry - Cafe Cardiff,1551dd11-5b92-4917-af12-ae0cf49d3a14,267,2026-04-19 21:50:30,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
416,20 - Chocoberry - Cafe Cardiff,91f9d041-8555-47e7-bffa-14392048ff6b,266,2026-04-19 21:50:07,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.91,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,9.50,0.00
417,20 - Chocoberry - Cafe Cardiff,058302ee-ad5a-4e70-8d98-e47bc43098a7,265,2026-04-19 21:48:34,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.41,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
418,20 - Chocoberry - Cafe Cardiff,ubereats.20EDB.urbanpiper.1132789260,20EDB,2026-04-19 21:48:30,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,11.10,0.00
419,20 - Chocoberry - Cafe Cardiff,cffb3a57-04c2-4e9b-9b96-113bd9cd9444,264,2026-04-19 21:48:02,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.41,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
420,20 - Chocoberry - Cafe Cardiff,a506c6db-1043-47be-92d3-b77b7a3ab065,263,2026-04-19 21:41:41,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
421,20 - Chocoberry - Cafe Cardiff,4f8c976b-f60d-450d-a4d5-a75068f0bc92,262,2026-04-19 21:36:06,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,26.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.50,0.00,27.50,0.00
422,20 - Chocoberry - Cafe Cardiff,bd86edad-e95c-4505-b338-f58d28af50fc,261,2026-04-19 21:33:32,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,0.00
423,20 - Chocoberry - Cafe Cardiff,ubereats.72720.urbanpiper.1132785614,72720,2026-04-19 21:31:10,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,22.41,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.55,0.00,22.55,-0.79
424,20 - Chocoberry - Cafe Cardiff,58ee035b-34fd-4eec-a253-5f9915df344c,260,2026-04-19 21:28:31,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
425,20 - Chocoberry - Cafe Cardiff,8950311a-dd6d-41f2-bd51-fbbebe67df44,259,2026-04-19 21:26:12,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
426,20 - Chocoberry - Cafe Cardiff,67a3f839-c4b3-4fa1-89ae-0634507d21d3,258,2026-04-19 21:25:11,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,5.83,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
427,20 - Chocoberry - Cafe Cardiff,9b3b6201-3d18-4e18-b795-6ac1d4879d60,257,2026-04-19 21:24:36,In store,Dine In,Chocoberry Cardiff,POS,Mix,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
428,20 - Chocoberry - Cafe Cardiff,5f28b570-d643-49a2-94a6-07885a83bd0a,256,2026-04-19 21:22:14,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
429,20 - Chocoberry - Cafe Cardiff,fc4d86cd-c44f-4943-8a0d-1a683ef6b9b9,255,2026-04-19 21:21:07,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
430,20 - Chocoberry - Cafe Cardiff,31d9d14a-bbae-4f64-8dd5-33e702c21f36,254,2026-04-19 21:18:51,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,23.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.50,0.00,23.50,0.00
431,20 - Chocoberry - Cafe Cardiff,ubereats.63229.urbanpiper.1132782285,63229,2026-04-19 21:16:57,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.80,0.00,16.80,0.00
432,20 - Chocoberry - Cafe Cardiff,1e0b1dd0-1f2f-4a80-9ea8-106900f1b37e,253,2026-04-19 21:16:34,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,14.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.75,0.00,14.75,0.00
433,20 - Chocoberry - Cafe Cardiff,8c8bdfc9-ee6a-45dc-9fe5-f43d3c557d65,252,2026-04-19 21:09:26,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,28.58,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00
434,20 - Chocoberry - Cafe Cardiff,deliveroo.9086.urbanpiper.1132780049,9086,2026-04-19 21:07:54,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,0.00,14.40,0.00
435,20 - Chocoberry - Cafe Cardiff,1185efff-7fb8-454c-aff4-da859818f4b8,251,2026-04-19 21:05:19,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
436,20 - Chocoberry - Cafe Cardiff,cacf61c4-e143-41ab-8ead-510db471cf92,250,2026-04-19 21:04:24,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,27.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.75,0.00,27.75,0.00
437,20 - Chocoberry - Cafe Cardiff,deliveroo.9583.urbanpiper.1132777372,9583,2026-04-19 20:56:56,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.92,0.00,13.92,-3.48
438,20 - Chocoberry - Cafe Cardiff,0626c0e8-1d94-4c8c-bc61-de5e64b62f24,249,2026-04-19 20:56:36,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
439,20 - Chocoberry - Cafe Cardiff,287bd2ec-fa35-4a8c-9579-d677091cc46c,248,2026-04-19 20:55:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.58,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.75,0.00,9.75,0.00
440,20 - Chocoberry - Cafe Cardiff,153bbb03-4de6-4683-ad7f-ec1982f36cf7,247,2026-04-19 20:53:59,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
441,20 - Chocoberry - Cafe Cardiff,deliveroo.4121.urbanpiper.1132776394,4121,2026-04-19 20:53:25,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
442,20 - Chocoberry - Cafe Cardiff,ubereats.98CF8.urbanpiper.1132776387,98CF8,2026-04-19 20:53:23,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,31.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.80,0.00,31.80,0.00
443,20 - Chocoberry - Cafe Cardiff,78e3f696-6911-4784-b66c-b5124ac2b3e0,246,2026-04-19 20:47:24,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,0.00
444,20 - Chocoberry - Cafe Cardiff,ubereats.4F1F3.urbanpiper.1132774155,4F1F3,2026-04-19 20:45:34,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
445,20 - Chocoberry - Cafe Cardiff,ubereats.AD208.urbanpiper.1132772426,AD208,2026-04-19 20:39:52,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,38.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.35,0.00,38.35,0.00
446,20 - Chocoberry - Cafe Cardiff,0fe8f68c-dd3c-4657-9fed-24fececd9481,245,2026-04-19 20:39:25,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,17.41,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.50,0.00,17.50,0.00
447,20 - Chocoberry - Cafe Cardiff,deliveroo.7189.urbanpiper.1132771184,7189,2026-04-19 20:35:38,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,11.10,0.00
448,20 - Chocoberry - Cafe Cardiff,86ffd0b9-191e-433b-bb9b-c9373ec71e39,244,2026-04-19 20:32:52,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
449,20 - Chocoberry - Cafe Cardiff,ubereats.9D268.urbanpiper.1132770165,9D268,2026-04-19 20:32:09,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.71,0.00,17.71,-3.29
450,20 - Chocoberry - Cafe Cardiff,8df2cda0-f882-4cf8-8c6e-aded768b037f,243,2026-04-19 20:32:08,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
451,20 - Chocoberry - Cafe Cardiff,1d6ef046-c935-4aea-92dd-a01694f130c4,242,2026-04-19 20:31:17,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
452,20 - Chocoberry - Cafe Cardiff,6cb56ba2-ddf7-43f9-a57e-594ddd2e7db2,241,2026-04-19 20:30:11,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,20.41,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,0.00,22.50,0.00
453,20 - Chocoberry - Cafe Cardiff,b0e61508-9cb9-4233-aae0-7291f6e5d939,240,2026-04-19 20:28:03,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,16.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,0.00
454,20 - Chocoberry - Cafe Cardiff,deliveroo.5055.urbanpiper.1132766316,5055,2026-04-19 20:20:12,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,18.85,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.70,0.00,20.70,0.00
455,20 - Chocoberry - Cafe Cardiff,3ab957b6-d2c5-4333-9cb3-d5d8dd2c4274,239,2026-04-19 20:16:05,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
456,20 - Chocoberry - Cafe Cardiff,c8cd9759-24cd-4607-82dd-94c8071a11ce,238,2026-04-19 20:15:27,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
457,20 - Chocoberry - Cafe Cardiff,b6a06712-2cb3-4d54-a770-d06b770d3d9b,237,2026-04-19 20:14:36,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
458,20 - Chocoberry - Cafe Cardiff,deliveroo.5266.urbanpiper.1132763775,5266,2026-04-19 20:12:48,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
459,20 - Chocoberry - Cafe Cardiff,deliveroo.0689.urbanpiper.1132762840,0689,2026-04-19 20:10:12,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,39.70,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,40.00,0.00
460,20 - Chocoberry - Cafe Cardiff,a74d7d5c-741e-4ce4-ba82-2ea15c826843,236,2026-04-19 20:09:10,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
